customer_id,risk_score,risk_category
112885,55,Medium Risk
112886,55,Medium Risk
112887,55,Medium Risk
112888,75,Medium Risk
112889,40,High Risk
112890,55,Medium Risk
112891,60,Medium Risk
112892,60,Medium Risk
112893,55,Medium Risk
112894,55,Medium Risk
112895,70,Medium Risk
112896,50,Medium Risk
112897,50,Medium Risk
112898,35,High Risk
112899,55,Medium Risk
112900,55,Medium Risk
112901,55,Medium Risk
112902,55,Medium Risk
112903,70,Medium Risk
112904,75,Medium Risk
112905,90,Low Risk
112906,35,High Risk
112907,70,Medium Risk
112908,55,Medium Risk
112909,75,Medium Risk
112910,55,Medium Risk
112911,55,Medium Risk
112912,70,Medium Risk
112913,55,Medium Risk
112914,90,Low Risk
112915,75,Medium Risk
112916,40,High Risk
112917,75,Medium Risk
112918,75,Medium Risk
112919,70,Medium Risk
112920,40,High Risk
112921,55,Medium Risk
112922,55,Medium Risk
112923,70,Medium Risk
112924,55,Medium Risk
112925,70,Medium Risk
112926,60,Medium Risk
112927,90,Low Risk
112928,40,High Risk
112929,70,Medium Risk
112930,75,Medium Risk
112931,55,Medium Risk
112932,75,Medium Risk
112933,55,Medium Risk
112934,55,Medium Risk
112935,55,Medium Risk
112936,40,High Risk
112937,55,Medium Risk
112938,40,High Risk
112939,90,Low Risk
112940,70,Medium Risk
112941,70,Medium Risk
112942,55,Medium Risk
112943,55,Medium Risk
112944,55,Medium Risk
112945,35,High Risk
112946,50,Medium Risk
112947,90,Low Risk
112948,70,Medium Risk
112949,90,Low Risk
112950,55,Medium Risk
112951,70,Medium Risk
112952,70,Medium Risk
112953,55,Medium Risk
112954,70,Medium Risk
112955,40,High Risk
112956,70,Medium Risk
112957,40,High Risk
112958,55,Medium Risk
112959,70,Medium Risk
112960,55,Medium Risk
112961,55,Medium Risk
112962,40,High Risk
112963,55,Medium Risk
112964,55,Medium Risk
112965,55,Medium Risk
112966,70,Medium Risk
112967,55,Medium Risk
112968,55,Medium Risk
112969,55,Medium Risk
112970,40,High Risk
112971,55,Medium Risk
112972,70,Medium Risk
112973,75,Medium Risk
112974,55,Medium Risk
112975,55,Medium Risk
112976,55,Medium Risk
112977,70,Medium Risk
112978,70,Medium Risk
112979,75,Medium Risk
112980,40,High Risk
112981,40,High Risk
112982,90,Low Risk
112983,55,Medium Risk
112984,70,Medium Risk
112985,40,High Risk
112986,55,Medium Risk
112987,90,Low Risk
112988,75,Medium Risk
112989,75,Medium Risk
112990,55,Medium Risk
112991,40,High Risk
112992,75,Medium Risk
112993,55,Medium Risk
112994,55,Medium Risk
112995,90,Low Risk
112996,55,Medium Risk
112997,70,Medium Risk
112998,55,Medium Risk
112999,55,Medium Risk
113000,70,Medium Risk
113001,55,Medium Risk
113002,55,Medium Risk
113003,75,Medium Risk
113004,70,Medium Risk
113005,35,High Risk
113006,70,Medium Risk
113007,55,Medium Risk
113008,75,Medium Risk
113009,55,Medium Risk
113010,20,High Risk
113011,55,Medium Risk
113012,80,Low Risk
113013,55,Medium Risk
113014,40,High Risk
113015,55,Medium Risk
113016,90,Low Risk
113017,50,Medium Risk
113018,70,Medium Risk
113019,55,Medium Risk
113020,70,Medium Risk
113021,55,Medium Risk
113022,70,Medium Risk
113023,75,Medium Risk
113024,60,Medium Risk
113025,70,Medium Risk
113026,55,Medium Risk
113027,50,Medium Risk
113028,55,Medium Risk
113029,55,Medium Risk
113030,55,Medium Risk
113031,75,Medium Risk
113032,55,Medium Risk
113033,55,Medium Risk
113034,75,Medium Risk
113035,70,Medium Risk
113036,70,Medium Risk
113037,70,Medium Risk
113038,55,Medium Risk
113039,70,Medium Risk
113040,55,Medium Risk
113041,40,High Risk
113042,40,High Risk
113043,90,Low Risk
113044,70,Medium Risk
113045,75,Medium Risk
113046,55,Medium Risk
113047,50,Medium Risk
113048,55,Medium Risk
113049,90,Low Risk
113050,70,Medium Risk
113051,35,High Risk
113052,70,Medium Risk
113053,55,Medium Risk
113054,55,Medium Risk
113055,70,Medium Risk
113056,90,Low Risk
113057,70,Medium Risk
113058,55,Medium Risk
113059,55,Medium Risk
113060,40,High Risk
113061,70,Medium Risk
113062,70,Medium Risk
113063,70,Medium Risk
113064,70,Medium Risk
113065,55,Medium Risk
113066,40,High Risk
113067,70,Medium Risk
113068,55,Medium Risk
113069,70,Medium Risk
113070,40,High Risk
113071,75,Medium Risk
113072,70,Medium Risk
113073,50,Medium Risk
113074,55,Medium Risk
113075,55,Medium Risk
113076,35,High Risk
113077,55,Medium Risk
113078,55,Medium Risk
113079,55,Medium Risk
113080,75,Medium Risk
113081,20,High Risk
113082,70,Medium Risk
113083,70,Medium Risk
113084,75,Medium Risk
113085,70,Medium Risk
113086,35,High Risk
113087,55,Medium Risk
113088,70,Medium Risk
113089,40,High Risk
113090,35,High Risk
113091,90,Low Risk
113092,55,Medium Risk
113093,90,Low Risk
113094,55,Medium Risk
113095,55,Medium Risk
113096,60,Medium Risk
113097,50,Medium Risk
113098,50,Medium Risk
113099,70,Medium Risk
113100,70,Medium Risk
113101,55,Medium Risk
113102,40,High Risk
113103,70,Medium Risk
113104,70,Medium Risk
113105,60,Medium Risk
113106,70,Medium Risk
113107,55,Medium Risk
113108,40,High Risk
113109,55,Medium Risk
113110,60,Medium Risk
113111,55,Medium Risk
113112,55,Medium Risk
113113,35,High Risk
113114,55,Medium Risk
113115,70,Medium Risk
113116,70,Medium Risk
113117,40,High Risk
113118,40,High Risk
113119,70,Medium Risk
113120,40,High Risk
113121,70,Medium Risk
113122,70,Medium Risk
113123,55,Medium Risk
113124,55,Medium Risk
113125,50,Medium Risk
113126,70,Medium Risk
113127,50,Medium Risk
113128,75,Medium Risk
113129,70,Medium Risk
113130,55,Medium Risk
113131,55,Medium Risk
113132,55,Medium Risk
113133,55,Medium Risk
113134,35,High Risk
113135,55,Medium Risk
113136,40,High Risk
113137,55,Medium Risk
113138,90,Low Risk
113139,55,Medium Risk
113140,40,High Risk
113141,40,High Risk
113142,55,Medium Risk
113143,90,Low Risk
113144,50,Medium Risk
113145,75,Medium Risk
113146,40,High Risk
113147,70,Medium Risk
113148,55,Medium Risk
113149,70,Medium Risk
113150,55,Medium Risk
113151,75,Medium Risk
113152,55,Medium Risk
113153,55,Medium Risk
113154,55,Medium Risk
113155,70,Medium Risk
113156,55,Medium Risk
113157,55,Medium Risk
113158,55,Medium Risk
113159,70,Medium Risk
113160,70,Medium Risk
113161,70,Medium Risk
113162,55,Medium Risk
113163,55,Medium Risk
113164,55,Medium Risk
113165,50,Medium Risk
113166,70,Medium Risk
113167,55,Medium Risk
113168,55,Medium Risk
113169,70,Medium Risk
113170,55,Medium Risk
113171,75,Medium Risk
113172,25,High Risk
113173,70,Medium Risk
113174,70,Medium Risk
113175,70,Medium Risk
113176,55,Medium Risk
113177,75,Medium Risk
113178,55,Medium Risk
113179,55,Medium Risk
113180,90,Low Risk
113181,55,Medium Risk
113182,35,High Risk
113183,70,Medium Risk
113184,35,High Risk
113185,60,Medium Risk
113186,70,Medium Risk
113187,55,Medium Risk
113188,75,Medium Risk
113189,75,Medium Risk
113190,70,Medium Risk
113191,55,Medium Risk
113192,75,Medium Risk
113193,70,Medium Risk
113194,70,Medium Risk
113195,75,Medium Risk
113196,75,Medium Risk
113197,40,High Risk
113198,75,Medium Risk
113199,70,Medium Risk
113200,20,High Risk
113201,70,Medium Risk
113202,70,Medium Risk
113203,75,Medium Risk
113204,55,Medium Risk
113205,70,Medium Risk
113206,55,Medium Risk
113207,70,Medium Risk
113208,70,Medium Risk
113209,90,Low Risk
113210,55,Medium Risk
113211,90,Low Risk
113212,70,Medium Risk
113213,35,High Risk
113214,60,Medium Risk
113215,75,Medium Risk
113216,50,Medium Risk
113217,75,Medium Risk
113218,55,Medium Risk
113219,55,Medium Risk
113220,55,Medium Risk
113221,55,Medium Risk
113222,75,Medium Risk
113223,75,Medium Risk
113224,55,Medium Risk
113225,60,Medium Risk
113226,75,Medium Risk
113227,55,Medium Risk
113228,55,Medium Risk
113229,75,Medium Risk
113230,55,Medium Risk
113231,75,Medium Risk
113232,40,High Risk
113233,40,High Risk
113234,70,Medium Risk
113235,40,High Risk
113236,90,Low Risk
113237,55,Medium Risk
113238,55,Medium Risk
113239,55,Medium Risk
113240,55,Medium Risk
113241,70,Medium Risk
113242,85,Low Risk
113243,90,Low Risk
113244,55,Medium Risk
113245,55,Medium Risk
113246,70,Medium Risk
113247,60,Medium Risk
113248,70,Medium Risk
113249,70,Medium Risk
113250,55,Medium Risk
113251,55,Medium Risk
113252,75,Medium Risk
113253,70,Medium Risk
113254,70,Medium Risk
113255,70,Medium Risk
113256,70,Medium Risk
113257,70,Medium Risk
113258,55,Medium Risk
113259,75,Medium Risk
113260,70,Medium Risk
113261,55,Medium Risk
113262,55,Medium Risk
113263,55,Medium Risk
113264,70,Medium Risk
113265,55,Medium Risk
113266,20,High Risk
113267,20,High Risk
113268,55,Medium Risk
113269,55,Medium Risk
113270,90,Low Risk
113271,50,Medium Risk
113272,55,Medium Risk
113273,70,Medium Risk
113274,55,Medium Risk
113275,40,High Risk
113276,55,Medium Risk
113277,35,High Risk
113278,75,Medium Risk
113279,20,High Risk
113280,90,Low Risk
113281,55,Medium Risk
113282,60,Medium Risk
113283,55,Medium Risk
113284,70,Medium Risk
113285,40,High Risk
113286,55,Medium Risk
113287,70,Medium Risk
113288,90,Low Risk
113289,70,Medium Risk
113290,55,Medium Risk
113291,75,Medium Risk
113292,55,Medium Risk
113293,75,Medium Risk
113294,55,Medium Risk
113295,60,Medium Risk
113296,55,Medium Risk
113297,70,Medium Risk
113298,70,Medium Risk
113299,55,Medium Risk
113300,75,Medium Risk
113301,55,Medium Risk
113302,40,High Risk
113303,55,Medium Risk
113304,55,Medium Risk
113305,55,Medium Risk
113306,55,Medium Risk
113307,70,Medium Risk
113308,65,Medium Risk
113309,70,Medium Risk
113310,55,Medium Risk
113311,55,Medium Risk
113312,80,Low Risk
113313,50,Medium Risk
113314,75,Medium Risk
113315,70,Medium Risk
113316,70,Medium Risk
113317,55,Medium Risk
113318,35,High Risk
113319,70,Medium Risk
113320,70,Medium Risk
113321,75,Medium Risk
113322,55,Medium Risk
113323,50,Medium Risk
113324,35,High Risk
113325,70,Medium Risk
113326,55,Medium Risk
113327,70,Medium Risk
113328,35,High Risk
113329,55,Medium Risk
113330,80,Low Risk
113331,55,Medium Risk
113332,75,Medium Risk
113333,55,Medium Risk
113334,70,Medium Risk
113335,70,Medium Risk
113336,55,Medium Risk
113337,55,Medium Risk
113338,55,Medium Risk
113339,40,High Risk
113340,35,High Risk
113341,55,Medium Risk
113342,75,Medium Risk
113343,70,Medium Risk
113344,70,Medium Risk
113345,75,Medium Risk
113346,75,Medium Risk
113347,40,High Risk
113348,70,Medium Risk
113349,55,Medium Risk
113350,40,High Risk
113351,40,High Risk
113352,55,Medium Risk
113353,55,Medium Risk
113354,75,Medium Risk
113355,40,High Risk
113356,90,Low Risk
113357,55,Medium Risk
113358,55,Medium Risk
113359,20,High Risk
113360,55,Medium Risk
113361,70,Medium Risk
113362,70,Medium Risk
113363,40,High Risk
113364,55,Medium Risk
113365,55,Medium Risk
113366,75,Medium Risk
113367,90,Low Risk
113368,55,Medium Risk
113369,75,Medium Risk
113370,50,Medium Risk
113371,60,Medium Risk
113372,55,Medium Risk
113373,35,High Risk
113374,55,Medium Risk
113375,75,Medium Risk
113376,70,Medium Risk
113377,55,Medium Risk
113378,55,Medium Risk
113379,40,High Risk
113380,70,Medium Risk
113381,75,Medium Risk
113382,55,Medium Risk
113383,70,Medium Risk
113384,55,Medium Risk
113385,40,High Risk
113386,35,High Risk
113387,70,Medium Risk
113388,55,Medium Risk
113389,60,Medium Risk
113390,55,Medium Risk
113391,90,Low Risk
113392,55,Medium Risk
113393,40,High Risk
113394,90,Low Risk
113395,40,High Risk
113396,50,Medium Risk
113397,55,Medium Risk
113398,55,Medium Risk
113399,70,Medium Risk
113400,40,High Risk
113401,70,Medium Risk
113402,40,High Risk
113403,55,Medium Risk
113404,55,Medium Risk
113405,90,Low Risk
113406,40,High Risk
113407,40,High Risk
113408,70,Medium Risk
113409,40,High Risk
113410,55,Medium Risk
113411,75,Medium Risk
113412,55,Medium Risk
113413,40,High Risk
113414,40,High Risk
113415,55,Medium Risk
113416,55,Medium Risk
113417,70,Medium Risk
113418,35,High Risk
113419,40,High Risk
113420,70,Medium Risk
113421,55,Medium Risk
113422,70,Medium Risk
113423,35,High Risk
113424,90,Low Risk
113425,55,Medium Risk
113426,55,Medium Risk
113427,90,Low Risk
113428,40,High Risk
113429,70,Medium Risk
113430,70,Medium Risk
113431,55,Medium Risk
113432,25,High Risk
113433,70,Medium Risk
113434,90,Low Risk
113435,55,Medium Risk
113436,70,Medium Risk
113437,35,High Risk
113438,60,Medium Risk
113439,55,Medium Risk
113440,55,Medium Risk
113441,55,Medium Risk
113442,55,Medium Risk
113443,40,High Risk
113444,75,Medium Risk
113445,35,High Risk
113446,55,Medium Risk
113447,55,Medium Risk
113448,55,Medium Risk
113449,55,Medium Risk
113450,55,Medium Risk
113451,55,Medium Risk
113452,55,Medium Risk
113453,40,High Risk
113454,55,Medium Risk
113455,75,Medium Risk
113456,75,Medium Risk
113457,90,Low Risk
113458,70,Medium Risk
113459,70,Medium Risk
113460,20,High Risk
113461,55,Medium Risk
113462,55,Medium Risk
113463,55,Medium Risk
113464,40,High Risk
113465,55,Medium Risk
113466,55,Medium Risk
113467,75,Medium Risk
113468,80,Low Risk
113469,70,Medium Risk
113470,90,Low Risk
113471,40,High Risk
113472,70,Medium Risk
113473,55,Medium Risk
113474,55,Medium Risk
113475,70,Medium Risk
113476,55,Medium Risk
113477,70,Medium Risk
113478,55,Medium Risk
113479,70,Medium Risk
113480,55,Medium Risk
113481,55,Medium Risk
113482,40,High Risk
113483,70,Medium Risk
113484,90,Low Risk
113485,55,Medium Risk
113486,55,Medium Risk
113487,55,Medium Risk
113488,55,Medium Risk
113489,40,High Risk
113490,55,Medium Risk
113491,90,Low Risk
113492,40,High Risk
113493,55,Medium Risk
113494,70,Medium Risk
113495,55,Medium Risk
113496,55,Medium Risk
113497,50,Medium Risk
113498,55,Medium Risk
113499,55,Medium Risk
113500,55,Medium Risk
113501,40,High Risk
113502,70,Medium Risk
113503,40,High Risk
113504,55,Medium Risk
113505,55,Medium Risk
113506,40,High Risk
113507,55,Medium Risk
113508,55,Medium Risk
113509,70,Medium Risk
113510,55,Medium Risk
113511,25,High Risk
113512,55,Medium Risk
113513,55,Medium Risk
113514,70,Medium Risk
113515,55,Medium Risk
113516,70,Medium Risk
113517,75,Medium Risk
113518,70,Medium Risk
113519,40,High Risk
113520,75,Medium Risk
113521,55,Medium Risk
113522,75,Medium Risk
113523,65,Medium Risk
113524,55,Medium Risk
113525,55,Medium Risk
113526,70,Medium Risk
113527,55,Medium Risk
113528,40,High Risk
113529,35,High Risk
113530,55,Medium Risk
113531,55,Medium Risk
113532,40,High Risk
113533,55,Medium Risk
113534,50,Medium Risk
113535,55,Medium Risk
113536,70,Medium Risk
113537,55,Medium Risk
113538,75,Medium Risk
113539,55,Medium Risk
113540,60,Medium Risk
113541,70,Medium Risk
113542,70,Medium Risk
113543,55,Medium Risk
113544,70,Medium Risk
113545,55,Medium Risk
113546,70,Medium Risk
113547,75,Medium Risk
113548,55,Medium Risk
113549,70,Medium Risk
113550,55,Medium Risk
113551,55,Medium Risk
113552,40,High Risk
113553,50,Medium Risk
113554,70,Medium Risk
113555,75,Medium Risk
113556,55,Medium Risk
113557,70,Medium Risk
113558,40,High Risk
113559,60,Medium Risk
113560,70,Medium Risk
113561,75,Medium Risk
113562,40,High Risk
113563,55,Medium Risk
113564,70,Medium Risk
113565,70,Medium Risk
113566,90,Low Risk
113567,60,Medium Risk
113568,65,Medium Risk
113569,55,Medium Risk
113570,85,Low Risk
113571,40,High Risk
113572,90,Low Risk
113573,70,Medium Risk
113574,70,Medium Risk
113575,90,Low Risk
113576,40,High Risk
113577,70,Medium Risk
113578,70,Medium Risk
113579,55,Medium Risk
113580,25,High Risk
113581,55,Medium Risk
113582,55,Medium Risk
113583,55,Medium Risk
113584,75,Medium Risk
113585,75,Medium Risk
113586,75,Medium Risk
113587,55,Medium Risk
113588,55,Medium Risk
113589,75,Medium Risk
113590,70,Medium Risk
113591,55,Medium Risk
113592,55,Medium Risk
113593,55,Medium Risk
113594,55,Medium Risk
113595,55,Medium Risk
113596,70,Medium Risk
113597,55,Medium Risk
113598,55,Medium Risk
113599,70,Medium Risk
113600,55,Medium Risk
113601,70,Medium Risk
113602,90,Low Risk
113603,60,Medium Risk
113604,70,Medium Risk
113605,55,Medium Risk
113606,70,Medium Risk
113607,35,High Risk
113608,40,High Risk
113609,50,Medium Risk
113610,60,Medium Risk
113611,70,Medium Risk
113612,55,Medium Risk
113613,70,Medium Risk
113614,55,Medium Risk
113615,40,High Risk
113616,55,Medium Risk
113617,55,Medium Risk
113618,70,Medium Risk
113619,70,Medium Risk
113620,70,Medium Risk
113621,55,Medium Risk
113622,55,Medium Risk
113623,70,Medium Risk
113624,70,Medium Risk
113625,70,Medium Risk
113626,55,Medium Risk
113627,70,Medium Risk
113628,40,High Risk
113629,55,Medium Risk
113630,70,Medium Risk
113631,75,Medium Risk
113632,55,Medium Risk
113633,55,Medium Risk
113634,35,High Risk
113635,70,Medium Risk
113636,70,Medium Risk
113637,70,Medium Risk
113638,75,Medium Risk
113639,55,Medium Risk
113640,55,Medium Risk
113641,70,Medium Risk
113642,55,Medium Risk
113643,55,Medium Risk
113644,35,High Risk
113645,75,Medium Risk
113646,75,Medium Risk
113647,70,Medium Risk
113648,90,Low Risk
113649,70,Medium Risk
113650,60,Medium Risk
113651,55,Medium Risk
113652,70,Medium Risk
113653,90,Low Risk
113654,55,Medium Risk
113655,70,Medium Risk
113656,40,High Risk
113657,90,Low Risk
113658,40,High Risk
113659,55,Medium Risk
113660,35,High Risk
113661,70,Medium Risk
113662,55,Medium Risk
113663,75,Medium Risk
113664,40,High Risk
113665,55,Medium Risk
113666,40,High Risk
113667,55,Medium Risk
113668,90,Low Risk
113669,40,High Risk
113670,90,Low Risk
113671,70,Medium Risk
113672,55,Medium Risk
113673,50,Medium Risk
113674,55,Medium Risk
113675,55,Medium Risk
113676,35,High Risk
113677,55,Medium Risk
113678,55,Medium Risk
113679,70,Medium Risk
113680,75,Medium Risk
113681,25,High Risk
113682,70,Medium Risk
113683,55,Medium Risk
113684,55,Medium Risk
113685,70,Medium Risk
113686,75,Medium Risk
113687,40,High Risk
113688,70,Medium Risk
113689,55,Medium Risk
113690,50,Medium Risk
113691,80,Low Risk
113692,70,Medium Risk
113693,65,Medium Risk
113694,70,Medium Risk
113695,55,Medium Risk
113696,75,Medium Risk
113697,55,Medium Risk
113698,40,High Risk
113699,55,Medium Risk
113700,50,Medium Risk
113701,55,Medium Risk
113702,35,High Risk
113703,55,Medium Risk
113704,80,Low Risk
113705,55,Medium Risk
113706,55,Medium Risk
113707,70,Medium Risk
113708,60,Medium Risk
113709,70,Medium Risk
113710,55,Medium Risk
113711,25,High Risk
113712,70,Medium Risk
113713,40,High Risk
113714,55,Medium Risk
113715,90,Low Risk
113716,70,Medium Risk
113717,35,High Risk
113718,55,Medium Risk
113719,40,High Risk
113720,70,Medium Risk
113721,55,Medium Risk
113722,55,Medium Risk
113723,55,Medium Risk
113724,55,Medium Risk
113725,55,Medium Risk
113726,55,Medium Risk
113727,70,Medium Risk
113728,70,Medium Risk
113729,35,High Risk
113730,60,Medium Risk
113731,70,Medium Risk
113732,35,High Risk
113733,35,High Risk
113734,75,Medium Risk
113735,75,Medium Risk
113736,55,Medium Risk
113737,55,Medium Risk
113738,55,Medium Risk
113739,5,High Risk
113740,35,High Risk
113741,70,Medium Risk
113742,55,Medium Risk
113743,55,Medium Risk
113744,40,High Risk
113745,70,Medium Risk
113746,55,Medium Risk
113747,55,Medium Risk
113748,50,Medium Risk
113749,75,Medium Risk
113750,55,Medium Risk
113751,55,Medium Risk
113752,70,Medium Risk
113753,55,Medium Risk
113754,70,Medium Risk
113755,60,Medium Risk
113756,75,Medium Risk
113757,50,Medium Risk
113758,70,Medium Risk
113759,90,Low Risk
113760,75,Medium Risk
113761,55,Medium Risk
113762,75,Medium Risk
113763,55,Medium Risk
113764,70,Medium Risk
113765,55,Medium Risk
113766,70,Medium Risk
113767,55,Medium Risk
113768,75,Medium Risk
113769,35,High Risk
113770,55,Medium Risk
113771,55,Medium Risk
113772,70,Medium Risk
113773,55,Medium Risk
113774,55,Medium Risk
113775,40,High Risk
113776,60,Medium Risk
113777,70,Medium Risk
113778,55,Medium Risk
113779,70,Medium Risk
113780,75,Medium Risk
113781,75,Medium Risk
113782,55,Medium Risk
113783,55,Medium Risk
113784,55,Medium Risk
113785,55,Medium Risk
113786,55,Medium Risk
113787,20,High Risk
113788,70,Medium Risk
113789,75,Medium Risk
113790,70,Medium Risk
113791,90,Low Risk
113792,70,Medium Risk
113793,55,Medium Risk
113794,20,High Risk
113795,55,Medium Risk
113796,90,Low Risk
113797,75,Medium Risk
113798,90,Low Risk
113799,40,High Risk
113800,70,Medium Risk
113801,35,High Risk
113802,55,Medium Risk
113803,70,Medium Risk
113804,55,Medium Risk
113805,55,Medium Risk
113806,70,Medium Risk
113807,55,Medium Risk
113808,40,High Risk
113809,35,High Risk
113810,75,Medium Risk
113811,70,Medium Risk
113812,40,High Risk
113813,70,Medium Risk
113814,55,Medium Risk
113815,75,Medium Risk
113816,70,Medium Risk
113817,75,Medium Risk
113818,75,Medium Risk
113819,70,Medium Risk
113820,75,Medium Risk
113821,55,Medium Risk
113822,70,Medium Risk
113823,40,High Risk
113824,45,High Risk
113825,55,Medium Risk
113826,55,Medium Risk
113827,55,Medium Risk
113828,70,Medium Risk
113829,50,Medium Risk
113830,75,Medium Risk
113831,75,Medium Risk
113832,40,High Risk
113833,55,Medium Risk
113834,70,Medium Risk
113835,70,Medium Risk
113836,50,Medium Risk
113837,75,Medium Risk
113838,40,High Risk
113839,70,Medium Risk
113840,55,Medium Risk
113841,55,Medium Risk
113842,55,Medium Risk
113843,55,Medium Risk
113844,70,Medium Risk
113845,35,High Risk
113846,90,Low Risk
113847,55,Medium Risk
113848,70,Medium Risk
113849,55,Medium Risk
113850,70,Medium Risk
113851,70,Medium Risk
113852,55,Medium Risk
113853,70,Medium Risk
113854,55,Medium Risk
113855,55,Medium Risk
113856,55,Medium Risk
113857,70,Medium Risk
113858,55,Medium Risk
113859,70,Medium Risk
113860,70,Medium Risk
113861,70,Medium Risk
113862,35,High Risk
113863,90,Low Risk
113864,40,High Risk
113865,20,High Risk
113866,55,Medium Risk
113867,75,Medium Risk
113868,90,Low Risk
113869,70,Medium Risk
113870,90,Low Risk
113871,90,Low Risk
113872,40,High Risk
113873,70,Medium Risk
113874,55,Medium Risk
113875,55,Medium Risk
113876,70,Medium Risk
113877,55,Medium Risk
113878,55,Medium Risk
113879,50,Medium Risk
113880,55,Medium Risk
113881,90,Low Risk
113882,70,Medium Risk
113883,55,Medium Risk
113884,35,High Risk
113885,55,Medium Risk
113886,55,Medium Risk
113887,55,Medium Risk
113888,55,Medium Risk
113889,70,Medium Risk
113890,70,Medium Risk
113891,55,Medium Risk
113892,70,Medium Risk
113893,55,Medium Risk
113894,70,Medium Risk
113895,40,High Risk
113896,70,Medium Risk
113897,75,Medium Risk
113898,70,Medium Risk
113899,90,Low Risk
113900,55,Medium Risk
113901,75,Medium Risk
113902,40,High Risk
113903,70,Medium Risk
113904,55,Medium Risk
113905,55,Medium Risk
113906,55,Medium Risk
113907,35,High Risk
113908,55,Medium Risk
113909,55,Medium Risk
113910,55,Medium Risk
113911,70,Medium Risk
113912,90,Low Risk
113913,35,High Risk
113914,70,Medium Risk
113915,40,High Risk
113916,60,Medium Risk
113917,70,Medium Risk
113918,70,Medium Risk
113919,55,Medium Risk
113920,70,Medium Risk
113921,55,Medium Risk
113922,70,Medium Risk
113923,55,Medium Risk
113924,55,Medium Risk
113925,55,Medium Risk
113926,55,Medium Risk
113927,70,Medium Risk
113928,75,Medium Risk
113929,55,Medium Risk
113930,90,Low Risk
113931,45,High Risk
113932,55,Medium Risk
113933,55,Medium Risk
113934,40,High Risk
113935,40,High Risk
113936,55,Medium Risk
113937,25,High Risk
113938,50,Medium Risk
113939,55,Medium Risk
113940,55,Medium Risk
113941,70,Medium Risk
113942,55,Medium Risk
113943,55,Medium Risk
113944,40,High Risk
113945,75,Medium Risk
113946,55,Medium Risk
113947,55,Medium Risk
113948,70,Medium Risk
113949,75,Medium Risk
113950,70,Medium Risk
113951,35,High Risk
113952,55,Medium Risk
113953,70,Medium Risk
113954,90,Low Risk
113955,75,Medium Risk
113956,40,High Risk
113957,50,Medium Risk
113958,55,Medium Risk
113959,35,High Risk
113960,75,Medium Risk
113961,70,Medium Risk
113962,70,Medium Risk
113963,60,Medium Risk
113964,55,Medium Risk
113965,55,Medium Risk
113966,60,Medium Risk
113967,55,Medium Risk
113968,55,Medium Risk
113969,90,Low Risk
113970,75,Medium Risk
113971,55,Medium Risk
113972,70,Medium Risk
113973,55,Medium Risk
113974,55,Medium Risk
113975,90,Low Risk
113976,55,Medium Risk
113977,55,Medium Risk
113978,55,Medium Risk
113979,55,Medium Risk
113980,70,Medium Risk
113981,80,Low Risk
113982,55,Medium Risk
113983,55,Medium Risk
113984,20,High Risk
113985,70,Medium Risk
113986,75,Medium Risk
113987,90,Low Risk
113988,55,Medium Risk
113989,40,High Risk
113990,55,Medium Risk
113991,70,Medium Risk
113992,65,Medium Risk
113993,55,Medium Risk
113994,70,Medium Risk
113995,55,Medium Risk
113996,55,Medium Risk
113997,70,Medium Risk
113998,55,Medium Risk
113999,75,Medium Risk
114000,55,Medium Risk
114001,55,Medium Risk
114002,55,Medium Risk
114003,75,Medium Risk
114004,55,Medium Risk
114005,40,High Risk
114006,75,Medium Risk
114007,55,Medium Risk
114008,70,Medium Risk
114009,40,High Risk
114010,55,Medium Risk
114011,55,Medium Risk
114012,20,High Risk
114013,40,High Risk
114014,55,Medium Risk
114015,70,Medium Risk
114016,75,Medium Risk
114017,40,High Risk
114018,55,Medium Risk
114019,90,Low Risk
114020,45,High Risk
114021,40,High Risk
114022,55,Medium Risk
114023,70,Medium Risk
114024,55,Medium Risk
114025,25,High Risk
114026,40,High Risk
114027,55,Medium Risk
114028,50,Medium Risk
114029,65,Medium Risk
114030,55,Medium Risk
114031,55,Medium Risk
114032,55,Medium Risk
114033,60,Medium Risk
114034,40,High Risk
114035,70,Medium Risk
114036,55,Medium Risk
114037,70,Medium Risk
114038,55,Medium Risk
114039,60,Medium Risk
114040,55,Medium Risk
114041,55,Medium Risk
114042,55,Medium Risk
114043,55,Medium Risk
114044,55,Medium Risk
114045,40,High Risk
114046,40,High Risk
114047,35,High Risk
114048,55,Medium Risk
114049,90,Low Risk
114050,70,Medium Risk
114051,35,High Risk
114052,40,High Risk
114053,75,Medium Risk
114054,55,Medium Risk
114055,55,Medium Risk
114056,55,Medium Risk
114057,35,High Risk
114058,55,Medium Risk
114059,75,Medium Risk
114060,40,High Risk
114061,55,Medium Risk
114062,70,Medium Risk
114063,55,Medium Risk
114064,40,High Risk
114065,90,Low Risk
114066,70,Medium Risk
114067,70,Medium Risk
114068,55,Medium Risk
114069,40,High Risk
114070,70,Medium Risk
114071,90,Low Risk
114072,40,High Risk
114073,55,Medium Risk
114074,70,Medium Risk
114075,70,Medium Risk
114076,55,Medium Risk
114077,70,Medium Risk
114078,55,Medium Risk
114079,35,High Risk
114080,35,High Risk
114081,20,High Risk
114082,55,Medium Risk
114083,35,High Risk
114084,35,High Risk
114085,40,High Risk
114086,90,Low Risk
114087,70,Medium Risk
114088,55,Medium Risk
