SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.6671323434048682,71,0,1.3928384366178268,2634.727313056148,5,0,0,0,2.0
0,0.4115784587690407,34,0,2.892929728316892,2773.3712529687587,6,5,0,0,2.0
0,0.0515037186969645,55,0,1.005262784231328,7408.077293335891,8,0,2,0,1.0
0,2.85728898146226,52,0,30.827320866763525,4767.760652905518,7,0,1,0,0.0
0,2.8490674971363865,53,0,9.944183447108411,3561.0264699782324,10,0,3,0,1.0
0,1.1699372973042863,76,0,0.5705566316222482,7617.461165984717,5,0,0,0,0.0
0,0.7252008316743555,71,0,17.49224055038775,4908.244523539567,9,0,1,0,2.0
0,3.759933469101537,25,0,2.3815621626654533,2020.142072996529,7,0,0,0,0.0
1,3.4596406521253253e-06,75,0,0.7090286219738262,11001.315642868196,6,0,1,0,1.0
0,3.1666558833180014,24,0,4.3989067802547925,15929.425290089695,8,0,0,0,0.0
0,0.328828374725774,66,1,2.9226364425790883,17058.740635011578,5,0,1,0,0.0
1,0.0130053765228319,56,0,95.49386944543971,24409.77212251759,12,0,2,0,0.0
0,5.600080555579895,48,0,2.6072828212367667,2487.9107692702732,9,0,3,0,0.0
0,0.0571017915822359,56,0,0.2376692869530591,4833.953394927204,9,0,3,0,0.0
0,1.1358657129865266,65,2,68.69888260358117,12938.01916923833,3,0,0,0,0.0
0,8.064516417433596,28,0,2.6693017993594057,4908.244523539567,10,0,1,0,1.0
0,0.0130601738605953,65,0,5.848429945160566,2941.9010842894068,11,0,1,0,0.0
0,7.96298509950864,58,0,1.7978530863972342,3987.653166541595,7,0,2,0,0.0
0,0.087202771938125,37,0,2.9301925898931716,7370.363932244243,13,0,0,0,1.0
0,0.133010791176027,63,0,1.5920247786312476,5219.193359093929,13,0,1,0,1.0
0,0.6922048443565476,38,0,365.0382571738721,1573.819009476714,12,0,3,0,0.0
0,3.432184743899956,48,0,0.7412498507601226,11922.447822937958,16,0,2,0,1.0
0,0.2917027157757444,41,0,12.402210689976489,6667.426472319636,7,0,0,0,0.0
0,7.186930159589911,56,0,0.2438598305406687,4271.6873923027715,7,0,1,0,1.0
0,0.8806121168540897,65,0,19.652275372211196,25193.363749349628,13,0,1,0,0.0
0,3.7515557675413262,39,0,0.5963164176431752,11946.60119264184,11,0,0,0,0.0
0,0.1269003422321426,35,0,0.8957805672364039,3581.2450813639966,9,0,2,1,1.0
0,3.893552501204494,52,5,1.2580950290262636,3871.903651803728,16,0,0,0,1.0
0,6.461931454873815,53,1,3.819591930055137,5824.556531776526,8,0,1,0,0.0
0,6.110298567140828e-05,43,96,0.5608513361435649,4908.244523539567,5,0,1,2,2.0
1,0.2186484994552586,32,0,1.5566870644816126,9819.605772731004,8,0,2,0,2.0
0,2.8848614780718096,60,0,5.559583417990982,3340.9061396240886,6,1,0,10,0.0
0,0.0245810138368939,43,0,1.5795343158693589,6140.898802440082,7,0,1,0,0.0
0,4.290239752712199,46,0,3.1333979847213556,14452.16293754258,5,3,3,0,0.0
1,3.4707764532206036,81,0,0.2694184525768476,2150.2958985727732,12,0,0,0,1.0
0,1.0126401419997026,41,0,10.286311817482162,7578.586765978555,9,0,1,0,1.0
0,2.938916734917851,70,0,0.2627269705720028,4908.244523539567,10,0,1,0,1.0
0,0.0132267785828718,70,0,21.683312098600343,4908.244523539567,10,1,2,0,0.0
0,2.098714174498793,51,0,1.621808199840482,1188.0980733027334,11,0,2,0,1.0
0,0.2875430271895147,56,0,3.31407524806493,2614.8771985451804,9,0,1,0,1.0
0,9.46920710978144e-05,56,0,41.89643755065389,4908.244523539567,7,0,1,0,2.0
0,0.1230084764535857,56,0,0.0287263561398199,1125.0575487274448,8,0,0,0,1.0
0,1.1042903047421284,45,0,0.0158869886240479,3909.69238916745,10,0,2,0,3.0
0,1.0495433906654248,74,0,0.7804072211989883,3465.438232962273,3,0,0,0,0.0
0,4.743227817275056,41,0,1.4771792781176614,1859.319239492176,13,0,0,0,0.0
0,4.108922349208605,93,0,8.78189753301804,4908.244523539567,10,0,0,0,1.0
0,4.2677637122613765,34,5,231.04449060917904,4908.244523539567,13,0,1,0,0.0
0,5.146762898075272,54,0,4.407819811087543,2700.4608652883744,7,0,1,0,0.0
0,5.5518204755490785,41,0,7.056205048163411,4908.244523539567,10,0,1,0,1.0
1,0.2641684537270555,70,0,6.31111516600164,2182.0318353929015,10,0,4,0,2.0
0,0.5345552423735671,21,0,0.2805262449714641,4908.244523539567,6,0,0,0,0.0
0,0.5448766327527318,49,0,10.102500412585211,3447.028534724118,7,0,2,0,1.0
1,0.0524077312922936,81,1,3.609528567658952,3164.790922020059,10,0,1,0,0.0
0,1.1943927477279557,33,0,0.4323120033885099,9857.699210465473,15,0,0,0,0.0
0,0.2806387091921254,59,0,4.597158506197216,3312.727145461378,7,0,1,0,1.0
0,1.5312824290707738,52,0,10.27409809967233,1744.3179046073317,5,0,3,0,0.0
1,2.5114737593835046,48,0,0.3633161500222369,19645.10494907971,8,0,1,0,2.0
0,0.3187128790882834,49,0,1.0574119826797674,4908.244523539567,9,0,2,0,1.0
0,2.7768029812967776,38,1,1.259533633924154,4012.8755698248574,6,0,2,0,2.0
0,0.3273375511952969,52,0,4.818251181917137,4469.906378671826,5,0,1,0,0.0
0,0.4228736383776952,46,0,35.7980938820764,11322.658372638904,4,0,0,0,3.0
0,3.800230677838832,69,0,2.069099131818377,18474.998451531897,8,0,1,0,0.0
0,4.1934192884606585,43,0,5.523867967178371,2199.2414254971845,8,0,1,0,1.0
0,4.513038187664415,34,0,5.037396362906459,7428.322178567108,7,0,2,0,0.0
0,1.0125285171405205,77,0,194.07338758895716,2817.701281694677,7,0,1,0,2.0
0,5.925236312082294,41,96,1.858521498593224,7050.654594203394,3,1,0,0,0.0
1,0.350438289916592,78,0,8.123446501381228,4908.244523539567,6,0,0,0,0.0
0,0.0925579726549522,53,0,0.2493193539421701,8652.151779302598,12,0,0,0,0.0
0,0.0527165548371244,74,0,8.388189648997463,1738.0139433759414,6,0,1,0,1.0
0,4.660478438281449,57,0,1.349104165964527,8071.756994392917,9,0,0,0,0.0
0,0.0001346533822839,20,0,1.2903677174356465,11304.45702571952,6,0,2,0,1.0
0,0.8598721402847752,25,0,35.31612759572674,3173.565883550406,10,0,1,0,2.0
0,0.8228787447707222,45,0,1.528331527868705,7724.162541492845,7,0,1,0,0.0
0,0.1033960548629274,44,0,11.723809854994844,12312.189006889175,10,0,4,0,3.0
1,1.9528274727081736,47,0,0.58315988190343,3764.2461560598913,8,0,1,0,0.0
0,0.1617293453566118,32,2,2.3316588585835976,8828.684657717282,7,0,0,0,0.0
0,0.1525833607829048,31,0,0.6275253669226845,11046.168888118413,10,0,0,0,2.0
0,1.5564979069120928,21,0,0.1661033648080423,4884.255809041176,7,0,3,0,2.0
0,4.018407219504679,59,0,12.791041325649738,8181.206298731995,5,0,1,0,0.0
0,3.411465676417627,48,1,0.1780184937265044,11640.11088222903,10,0,0,1,1.0
0,2.035158393226151,58,0,2.7314284692917825,2318.9376938314817,10,0,1,0,0.0
0,0.1154621539632174,32,0,11.564132997123489,12949.732146521455,8,0,0,0,0.0
0,2.442804358972145,80,0,0.1741021285810854,2199.7610398842457,4,0,0,0,1.0
0,0.0970440589107741,38,0,7.963681398894825,2745.6164358844285,9,0,1,0,0.0
0,0.259491779098028,52,0,0.7870516816110069,7242.92967573251,6,0,1,0,1.0
0,2.2064684824649037,51,0,2.2640344806358104,4752.658490297644,11,0,1,0,2.0
0,0.0138402213244306,38,0,16.46337749703407,1861.404802683822,5,0,0,0,0.0
0,3.6546737254796895,70,0,814.8946013636206,19257.34802451653,7,0,1,0,1.0
0,0.3226813250633616,68,0,2.1384626922493393,4908.244523539567,9,0,3,0,0.0
0,1.752232043641402,37,0,1.8172871401830897,4908.244523539567,5,0,1,0,4.0
0,2.23509543802854,73,0,0.8473620836399225,11209.82740929742,3,0,0,0,1.0
0,0.0203816175647069,50,0,10.279425631524283,4294.621337121856,4,0,0,0,1.0
0,8.547554466766217,49,0,1.6776574210728712,7378.090810831974,12,0,1,0,2.0
0,7.470219056874115,40,0,2.5102962242715257,1038.2280441187002,7,0,1,3,1.0
0,0.3147861502978239,56,0,16.537312297881012,4908.244523539567,10,0,0,0,0.0
0,0.4531875013325115,49,0,0.1354950729514241,5695.505222776159,12,0,1,0,1.0
0,1.674339139247706,41,0,2.0327235199698532,1049.891239135963,12,0,4,0,0.0
0,0.616292273018221,26,0,27.794406071997074,7391.549954127753,8,0,2,0,0.0
0,1.1384127134950386,45,0,200.12382097297015,3338.1145400637993,10,0,0,0,1.0
0,1.5619807549482072,49,0,0.1290037367763694,5758.864144086429,12,0,2,0,0.0
0,6.318881352907704,85,0,2.8111845391288828,8118.702753001612,13,0,2,0,0.0
0,0.1556301423473287,70,0,0.1792440286275454,3465.989815260548,9,0,0,0,1.0
0,5.155851080399158,47,0,1.5273732143527776,24690.636027196695,5,0,0,0,1.0
0,1.718697270891958,51,1,0.5283161166887911,4908.244523539567,10,0,0,0,1.0
0,4.277513991964082,36,2,0.296694834282479,4866.006763122986,3,0,0,0,0.0
0,0.1023445344458189,57,1,16.888634195210166,648.5459182021195,7,0,1,0,0.0
0,5.084508642021328,43,0,0.2932875154174408,2775.0134429612535,10,0,1,0,0.0
0,2.8451646996920448,50,0,24.33030755534231,4062.8855746682266,5,0,1,0,2.0
0,0.0085056843848188,43,0,3.621577517608251,4607.253615385823,3,0,0,0,2.0
0,5.356447357001299,38,0,89.90464488797589,1772.901220324437,7,0,1,0,1.0
1,0.0406256158792685,44,0,21.19689550486687,11075.417692906543,6,0,2,0,0.0
0,1.59683274547102,59,0,4.187038918221315,7858.656782166385,7,0,0,0,0.0
0,0.2436312029348869,72,0,12.773639356831664,6470.489118700393,6,0,1,0,0.0
0,1.5739202263852012,19,0,0.1102186222906798,18167.93395977916,11,0,0,0,0.0
0,2.849031859625474,84,0,1.0290329006958974,10650.026707526087,11,0,1,0,0.0
0,3.634321473506014,32,5,0.5579745868830803,940.3591648644084,6,0,0,0,0.0
0,1.2017179702663658,38,0,1.4129664364351835,7218.806646890555,8,5,1,1,0.0
0,0.1443421434025632,74,0,5.087392191161791,6054.717997803195,9,0,0,0,1.0
0,4.968108851653565,29,0,0.0569808348033026,3849.033205926321,8,0,2,0,0.0
0,0.7483226569654846,39,0,0.2759676615413022,3038.6763877634403,2,0,0,0,2.0
0,0.1466795816173961,32,0,1.0682494574288606,9597.280519683429,9,0,1,0,0.0
0,0.0295000715421178,36,0,1.2241755600474171,4908.244523539567,8,0,0,0,0.0
0,0.9047958297502928,63,0,3.616019158963368,4908.244523539567,9,0,0,2,0.0
0,2.7449687309203257,47,0,33.11129873067478,2807.6512548480237,11,0,2,0,1.0
0,1.271336340406373,40,0,0.2355895232458053,2941.4343101511877,4,0,0,0,1.0
0,1.906215089884287,56,0,0.928964996796404,3796.25666541662,9,0,0,0,2.0
0,4.033545924229032,68,3,10.12524105489068,11918.761498839624,7,0,0,0,2.0
0,0.4173661075244969,57,0,0.0576916743468546,4154.402520854021,9,0,0,1,3.0
0,1.3545007797053592,50,0,0.4065757973989961,3716.578550326349,7,0,1,0,1.0
0,0.1157112365135443,91,0,0.1290803818720067,3366.1189510539352,6,0,0,0,0.0
1,0.0789506658711905,65,0,44.50895256967157,4832.351774387884,8,0,2,0,1.0
0,0.6277721563398143,75,0,19.395469819440095,3362.2946474309288,7,0,1,0,0.0
0,1.6230015043736072,41,0,0.1268682265237476,3938.042260858944,6,0,1,1,2.0
0,0.0798541197520211,63,0,18.81244855468651,7768.302074245982,5,0,0,0,1.0
0,0.0026497197446641,66,0,0.2024262540897082,4908.244523539567,10,0,0,0,1.0
0,0.4213425082317645,51,0,29.489669302054136,3541.229961070165,4,0,1,0,0.0
0,5.3820726506559975,68,0,0.1279615924906736,4908.244523539567,8,6,1,0,1.0
0,3.735642486220287,69,0,7.531098760655433,4908.244523539567,7,0,1,0,1.0
0,3.957807891930377,58,0,3.2647641095505393,4908.244523539567,8,0,1,0,1.0
0,1.6987019129886314,53,1,22.834055784045,4703.311464796119,6,0,1,0,0.0
0,0.7916436896508683,32,0,0.8274571273384693,3989.01959749392,2,0,0,0,0.0
0,0.0705570468094777,41,0,2.3596839589154306,4294.950659000079,8,3,0,0,1.0
0,0.972826127922054,36,0,2.6800989608006445,6075.068059401588,10,0,0,0,0.0
0,0.000609168999881,24,0,0.7087487797331758,2304.1239333069443,8,0,1,0,3.0
0,0.0344753105700711,39,0,3.952155501983999,3219.9540859276676,8,0,0,0,0.0
0,0.4586782667926725,54,0,0.186790647720648,3673.236242129533,12,0,1,0,0.0
0,0.3547534716981945,77,3,19.738374939916,9189.808934568273,7,0,2,0,1.0
0,8.78862142509873,52,1,0.712019623934833,8503.437440804748,12,0,0,0,2.0
0,2.3665855227931307,45,0,5.296767953468941,4908.244523539567,4,0,1,0,1.0
0,0.6123503502481558,55,0,16.562752105461666,1505.528958536573,7,0,1,0,1.0
0,0.0021902254414114,61,1,0.3677739660552325,3240.215399951867,5,0,0,0,0.0
0,4.438247139744395,64,0,0.1795534909455446,903.9083917861142,7,0,2,0,1.0
0,2.586445095682416,68,0,0.3229394204335438,12320.555552240256,11,0,1,0,2.0
0,2.845967530580446,49,0,2.8005555129358743,3360.377754319564,9,0,0,0,0.0
0,5.300122357499802,55,0,55.53481250026218,4908.244523539567,10,0,1,0,1.0
0,1.5484063920067703,55,0,0.5363236143536038,7801.334045323907,10,0,2,0,0.0
0,1.333947779286189,46,0,19.747863563098868,3393.498004413963,8,0,0,4,0.0
0,5.891593800704009,52,0,9.022274070836431,2298.045379258629,12,0,1,0,1.0
0,0.0051184419762669,36,0,0.2367608913177355,1060.8511391873767,9,0,1,0,1.0
0,1.6119259357517748,75,0,1.3019653396677835,2034.3299595554813,5,0,1,1,0.0
0,3.0726016078066603,48,2,117.11777082632504,16257.456021937644,6,0,0,0,0.0
1,1.7132240988410208,37,2,1.083764365279675,4908.244523539567,4,0,0,0,2.0
0,1.0279393232248206,24,0,10.561902145442671,2581.942760807206,7,0,2,1,0.0
0,3.3863742240279975,54,0,0.8838517506177933,1698.3073484249264,4,0,0,0,2.0
0,0.3048476665332652,48,0,0.4252758931065085,2649.918921937609,8,0,1,0,0.0
0,3.121297165178051,59,0,100.10945540165405,5491.010496330199,12,0,0,9,2.0
0,0.6409683241261686,63,0,1.715933502020658,4908.244523539567,11,0,0,0,1.0
0,0.2207329862068352,64,0,3.019509514815543,2518.485480385775,15,0,1,0,1.0
0,0.0021233886355359,82,0,0.5450702357590576,4908.244523539567,5,0,1,0,3.0
0,6.264846482306123,61,0,0.0722133774124262,2498.4769455719897,6,0,1,0,0.0
0,1.591733709115974,64,0,19.72003457475928,14034.760025779184,6,0,1,0,2.0
0,3.1709283317166133e-07,60,0,0.2088129511377595,1249.5941143182351,10,0,1,1,0.0
0,1.147103142579915,67,0,0.4322788915070383,12339.027014620737,6,0,1,2,1.0
0,0.1191267743104932,60,0,0.9265297935114136,4908.244523539567,13,0,0,0,0.0
0,0.6684741223981748,47,1,0.869362639448567,4744.5744475705,10,0,2,0,2.0
0,0.1161002744665909,61,0,22.71486557894779,5915.974169411251,5,0,2,0,0.0
0,0.5516539197815402,84,0,1.5004542915107155,4908.244523539567,10,0,1,0,0.0
0,1.8119310089830385,55,0,81.93880023689901,1532.1609412488842,7,0,1,0,1.0
0,0.0376385445753274,35,0,17.913673164634176,18166.836440579,4,0,0,0,1.0
0,2.3256341890711467,38,0,0.2516113984040355,28380.918602618363,8,0,1,0,1.0
0,2.495945639709994,45,0,0.1862829886388355,4090.101164885339,13,0,1,0,1.0
0,5.65903667016728,44,0,1.8799635634280292,6556.929533471195,14,0,2,0,1.0
0,3.458359855536411,36,0,16.693073672095736,7401.342488573717,10,0,0,0,0.0
1,2.0562233074605367,60,0,1.4008409816979135,7605.001691336812,11,0,1,0,0.0
0,2.4865822446041843,50,0,40.72565295061791,8232.105027464215,11,0,1,0,0.0
0,0.6648439217263427,45,0,3.4947788179753294,7918.332715852017,9,0,3,0,1.0
1,3.989951868985288,48,0,90.71394864662234,5022.681512636919,7,0,1,0,0.0
0,1.2039304376436155,71,0,4.985368343052677,14522.229577772396,2,0,0,0,1.0
0,7.41027144382606,56,1,1.976907039017333,1587.6236766331697,13,0,2,0,2.0
1,0.0994135567781666,60,0,0.1200603660245246,2077.0063553609043,4,0,1,0,0.0
0,0.0345670435891128,70,0,4.598182722787132,4908.244523539567,7,0,1,0,1.0
0,0.6202295774767884,62,0,43.09314928344164,5940.164385265427,7,0,1,0,0.0
0,4.866027128931675,55,0,21.52960656122787,4908.244523539567,11,0,0,0,0.0
0,1.5607025223499782,47,1,12.518265935169934,2607.7702632121886,8,0,0,0,3.0
0,1.7664631936974056,58,0,3.182711326692725,6950.459331706095,4,0,1,0,1.0
0,0.1260928743474862,52,0,0.3977834356314687,15244.662344804234,11,0,2,0,1.0
0,0.4455842142358515,50,1,0.7325689117928625,19976.62372149413,8,0,1,0,0.0
0,4.239886204152404,57,0,0.0091266978036122,7550.330373229399,6,0,1,0,2.0
0,0.7422306366686475,49,2,6.643642653510278,2320.128325629372,9,0,1,0,1.0
0,0.3376287753996488,59,1,0.5103951810999835,6315.179348910469,4,0,0,0,0.0
0,0.2468300276571508,54,0,4.173625408686066,3719.7835023528537,9,0,1,0,0.0
0,0.2567267942979949,71,0,47.91456074480709,3282.8600534596417,7,0,1,0,1.0
0,6.341197551416878,41,0,0.2575077328686913,2195.0337283292106,6,0,1,0,0.0
0,0.0002521104538742,27,0,1.850747381818036,4298.8427533492895,8,0,0,0,0.0
0,5.6638008928313415,37,1,2.4964420261946763,2254.743739324002,6,0,0,0,1.0
0,6.3727466643320705,52,0,4.74349128712383,2034.4485136115,5,0,1,0,0.0
0,0.4851133883783573,69,0,15.424204689701588,12163.750961874155,8,0,0,0,0.0
0,0.1536959125615863,46,0,1.7972110955912397,31502.41149695632,6,0,0,0,1.0
0,2.4235602486232715,61,0,7.303841062058442,31306.180238547346,8,0,1,0,0.0
0,2.436793783136798,52,0,68.4345957463273,6795.7816273271,7,0,0,0,3.0
0,3.6331107491683823,39,0,1.7023359153179969,41695.20385134339,11,0,0,0,0.0
0,0.0024371636052165,56,0,0.4895078422836879,2184.196839457545,9,0,0,0,0.0
0,2.4425352693567186,56,0,1.240562643307927,2271.486796367705,9,2,1,0,0.0
0,1.2048554336139246,47,2,39.33582484666088,15018.301182347888,8,0,0,0,0.0
0,0.0280982377134986,35,0,1.1161687419787054,3530.065582191759,5,0,1,0,2.0
0,0.345078857551311,36,0,1.9158494867241325,4908.244523539567,8,0,0,0,1.0
0,0.15746904265132,50,0,0.3390374179552329,7193.4731312178965,7,0,0,0,1.0
0,2.690520739364897,36,0,0.1381792104205377,4924.755178167388,8,0,2,0,0.0
0,0.2752087008268141,50,0,1.6487132675329708,4908.244523539567,8,0,1,0,1.0
0,0.0006830668576731,43,0,1.0081076410425112,8409.678252064043,12,3,0,0,0.0
0,0.0016712786055489,38,0,1.5077719388935162,1881.4388540293508,7,0,2,96,0.0
0,2.693638792614504,54,1,2.281190606600599,993.8951732497296,15,0,1,0,1.0
0,1.2537078041381489,40,0,1.072941647691471,5654.080708346947,6,0,1,0,0.0
0,0.8105592195547761,71,0,0.0624469286373191,1947.4282671266608,7,3,0,0,1.0
1,6.609089130044568,38,0,2.9403791429523607,2769.4333434487753,11,0,2,0,1.0
0,5.610442462984555,45,3,0.561796389426932,4436.8380220874815,7,0,0,0,1.0
0,0.2717507150650934,35,0,1.390623423145096,4908.244523539567,5,0,1,0,3.0
0,0.0018846338135455,38,0,0.2590859902846078,4608.983908422674,8,0,2,0,0.0
1,1.227616897035251,62,0,0.4323595696808867,8240.418636971215,6,0,1,0,0.0
0,1.7681349552577754,40,0,255.1822412702545,17290.41938567398,10,0,1,2,0.0
0,1.0055426736928617,37,0,54.30171881179405,2677.4370593959757,7,0,1,0,1.0
0,8.246397381836273,31,0,327.0895461711447,9063.604763595567,6,0,1,0,2.0
0,5.494007909582078,68,0,0.1731705429776749,5501.78968920946,14,0,1,0,1.0
0,0.1310989642472915,55,1,16.687597092850215,9366.168485963128,9,0,2,0,3.0
0,2.1568046481625096,40,0,20.136876744042777,5357.811338358943,15,0,0,0,0.0
0,0.0163018943504816,41,0,3.1724838391718375,4908.244523539567,8,0,1,0,2.0
0,2.2287953337273465,51,0,1.2490142246752305,5768.682934330528,9,2,2,0,0.0
0,0.4946658968180195,52,0,29.103093635233765,13907.080165333413,9,1,2,0,0.0
0,1.1385485877186137,64,0,16.307755783078317,2053.2513319419068,6,0,1,0,3.0
0,0.0003174632818781,58,0,0.7186712492677855,1580.8100583606497,13,5,1,1,1.0
0,0.0833356096985136,22,0,2.4991394259670257,5804.1988642124925,13,4,1,0,4.0
1,2.82030540817902,62,0,0.1816439113871429,4666.28732011834,5,0,2,0,0.0
0,1.6819358624669245,58,0,10.739767380796506,17759.047153467916,12,0,0,0,1.0
0,0.7817525058475865,66,0,75.92703494942191,5243.717353655299,4,0,0,0,1.0
0,0.122951933639487,79,0,24.69731779123364,5326.591563650464,10,0,2,0,1.0
0,5.425439466039221,23,1,19.636725446899938,7350.881902784313,9,0,2,0,1.0
0,0.2163586349231587,70,0,17.411321237399573,4801.322001543671,4,0,0,0,1.0
0,3.293699793640508,33,0,0.1331935548637828,14654.909153626266,13,0,0,0,0.0
0,0.5799559862216681,55,0,0.6464383336288992,4927.111822168507,15,0,1,0,0.0
0,0.1009358686975284,67,0,14.50796371330942,6706.754064012179,15,0,1,0,0.0
0,0.0356925677158598,36,0,34.993101712718236,13396.376703364209,11,0,2,0,0.0
0,1.7518212024390412,53,0,149.19608458798348,11294.601749526351,4,0,2,0,2.0
1,0.2327136493836119,58,0,4.9750527524221155,4908.244523539567,4,0,1,0,0.0
0,0.1876297929445317,42,0,6.781994260611841,1942.2048985903912,4,0,3,0,2.0
0,0.0190360386933158,61,0,2.8270888360671185,4908.244523539567,11,0,0,0,0.0
0,2.836450533667014,69,0,20.10985580556985,2941.569751642886,8,0,2,4,2.0
0,1.8828926398455432,49,0,7.749924779654521,4375.330133253685,11,0,2,0,2.0
0,1.2695382632756274,56,1,24.34787098338578,4914.015274561559,8,0,0,0,0.0
0,0.3239087727707863,57,0,0.7471435325587669,4908.244523539567,9,0,3,0,1.0
0,0.5600935006826734,48,0,12.386157733751324,3000.426202812879,6,0,2,0,0.0
0,0.8385925967648054,36,0,0.2112877429520507,4908.244523539567,7,0,1,0,1.0
1,0.7214566335280294,39,2,0.3465724515213967,45895.812034404866,15,0,1,0,0.0
0,3.7965372361232816,66,0,0.2672539355541317,5176.375210427922,12,2,2,0,1.0
0,3.715473472429612,42,0,0.4119381560350986,3089.557862921852,7,0,2,0,0.0
0,1.6398595450032,49,0,122.675081049689,2828.63964504497,5,0,0,0,0.0
0,6.210078309749726,68,0,0.168180330213146,16595.73630697713,8,0,4,0,0.0
0,3.8321075216848826,45,4,0.7421356944261899,1158.6404417778786,13,0,0,0,1.0
0,0.007954740632558,42,0,8.697962099976417,4908.244523539567,6,1,0,8,0.0
0,0.8732953026181539,42,0,16.857576337292045,6242.3129747323255,7,0,0,0,3.0
0,1.512870719768242,32,0,19.007180688492276,17018.106685971154,4,0,0,0,1.0
0,0.4272923346864746,60,0,1.8441039096190843,17342.77665269493,7,4,1,0,1.0
0,0.0528227898047584,31,0,0.8899189285659811,3350.5231451716863,9,0,1,0,0.0
0,0.164171701711262,55,1,1.7606019430918227,1668.7449092120278,2,0,0,0,1.0
0,5.407650491067231,62,2,1.1935714871729697,24202.93974460485,10,0,1,0,3.0
0,1.2374511664237258,53,0,6.0741203945991655,1388.734833524133,8,0,2,0,0.0
0,1.2016742608508089,48,0,1.910677947306885,8432.461902138719,7,0,0,0,0.0
0,0.0248081721655117,35,0,18.457707629405423,4908.244523539567,8,0,1,1,1.0
0,2.1120825760974897,66,0,3.481399302709074,2180.497336547927,9,0,1,0,0.0
0,4.767063913230081,70,0,4.568214019636171,1980.3679134852312,9,0,2,0,2.0
0,0.0950439660255186,59,0,2.961255804868824,1833.9222095891712,3,2,2,0,1.0
0,0.0552814454325243,61,1,3.024718421782585,8430.738361033003,8,0,0,0,1.0
0,0.0149812451103047,47,0,34.32925381046533,8249.153854567774,6,0,1,0,2.0
0,4.706098555571977,58,0,28.507275124629036,7393.206746169491,7,0,2,0,2.0
0,0.0283119025797927,46,0,6.517322699461855,5874.217333845482,4,0,2,0,0.0
0,0.3718975670465624,40,0,0.2634044942711118,31555.914671857125,7,0,1,0,1.0
0,7.423542762793938,39,0,1.295097445841052,3527.3999312471756,11,0,1,0,1.0
0,0.7141474263781049,57,0,0.2138769304200133,2380.3861892496693,10,0,1,0,2.0
1,3.89636882196338,20,0,0.6257683122784279,14770.763881935482,7,0,1,0,0.0
0,7.170764849490139,37,0,85.247532904206,4908.244523539567,6,0,1,0,2.0
0,2.247704128745785,65,0,70.75401360433797,10936.37572831522,5,0,1,0,2.0
0,2.814849209759718,66,0,26.575233238543333,4908.244523539567,9,0,1,0,2.0
0,7.068234575751516,53,1,0.4796552582153573,12870.301172595688,5,0,0,0,1.0
0,1.6008256966540513,23,0,0.1064324616052573,2874.3925615394523,8,1,1,0,1.0
0,6.118125964526473,32,5,1.9284553482748088,9880.998027833495,5,0,1,0,1.0
1,0.191574783921036,42,0,13.128195060268617,1114.4329842618165,12,0,0,0,2.0
0,0.8192885926053126,55,0,2.0456573190157585,3847.230038889643,10,0,0,0,1.0
0,0.3649945473106314,23,0,0.033641503037384,1936.9410943842583,5,0,1,0,1.0
0,0.0002575746515448,62,1,0.4365917278018194,5534.262120062934,5,0,1,0,2.0
0,0.0044520932715366,55,1,60.37137113157793,4908.244523539567,9,0,0,0,0.0
1,0.0715859290888639,34,2,1.624737924664667,4554.4449360964,10,0,1,0,3.0
0,2.1642746802578134,28,1,15.416661754350203,4908.244523539567,10,0,0,0,2.0
1,0.0211512944220729,68,1,8.132559394266078,14279.29481433004,12,0,1,0,0.0
0,0.0543548882273253,57,1,1.2584111871515724,4908.244523539567,6,0,0,0,0.0
0,0.0014048473941708,41,0,2.068999273683966,8195.773802543039,8,0,3,0,1.0
0,2.550618340932429,49,0,4350.122344416572,4908.244523539567,8,0,0,0,1.0
0,0.0457682704151113,57,0,19.863939943258604,3051.772255102487,9,0,3,0,2.0
0,7.3198718622944785,47,0,0.3655695707384639,4908.244523539567,8,2,0,0,1.0
0,0.0963807262886893,55,0,0.6594704755753189,3495.7772557869484,7,0,0,0,1.0
0,0.0202870340526294,61,0,0.6180274111525286,4885.449486385207,7,0,2,0,1.0
0,2.0235313300852544,36,0,15.483419698708085,3486.53918415231,9,0,3,0,1.0
0,1.3138729078456075,53,0,0.1945466865437668,6989.076346431471,13,0,4,1,1.0
0,4.736929114899943,70,0,30.84061623893385,14153.733806097183,7,0,0,1,1.0
0,1.0856610747976554,56,0,0.2095095414333709,4551.1068493749,11,0,3,0,1.0
0,5.948989403459316,40,0,28.65005803545571,6685.996911468178,7,0,0,2,1.0
0,0.4695184656642802,61,0,14.147975061901938,4908.244523539567,8,0,0,0,2.0
0,1.1664170229077406,33,0,4.511241818736376,5182.038015887526,5,0,0,0,0.0
0,0.3648594297744337,64,0,2.058230327772676,7715.676900425153,11,0,0,0,0.0
0,1.8648458270399049,37,1,49.363675290890555,15701.677218342971,7,0,0,0,1.0
0,3.975986579338591,61,0,3.789157387286461,1951.2291070668437,8,0,0,2,2.0
