Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
142001,0,0.8030328176070854,42,0,1.1401127636171358,2464.6362723209554,9,0,0,0,0.0
142002,0,1.568091609619513,42,0,0.21420483685198913,,8,0,1,0,0.0
142003,0,0.009286756217808757,56,0,1.6447454949327414,2418.623905948774,8,0,0,0,0.0
142004,0,0.023454724335026475,75,2,3.380621919598968,28967.96684127379,10,0,5,0,0.0
142005,0,5.920548369184857,56,0,0.35451048562977205,4583.630788461877,11,0,0,0,1.0
142006,0,0.7425717778822514,39,0,4.1306284956320525,2442.2239713865592,8,0,1,0,0.0
142007,0,0.5770384278137887,31,0,0.9383152419465783,,9,0,1,1,1.0
142008,0,3.783661934093991,30,9,0.4210357752511413,,9,0,1,1,1.0
142009,0,0.018832946287731165,70,0,0.22813993941299743,3558.931424932996,5,0,2,2,0.0
142010,0,2.6261501061953836,51,0,18.305796292559798,4529.705561927312,6,0,1,0,0.0
142011,0,0.4925886480640619,33,0,2.5300993940780367,15388.380757524317,5,10,1,0,0.0
142012,0,0.011310890042003434,54,0,0.19072173773777162,3792.7665523285636,9,2,3,0,0.0
142013,0,0.02820025825111598,59,3,17.46092255796039,,3,0,0,0,1.0
142014,0,4.45314030517258,45,0,10.930929145153597,3367.162402185608,11,0,0,0,0.0
142015,1,0.2185080263043969,53,0,2.065845234614905,1975.580769179087,3,0,1,0,1.0
142016,0,2.1437057549140053,50,0,55.32934125352195,2678.3991098559945,10,0,5,0,0.0
142017,0,2.6934640215647416,57,0,1.1977076446204706,,7,1,1,0,1.0
142018,0,0.13200541993195614,56,0,0.32031889034955763,9682.427045559376,5,0,3,0,2.0
142019,1,6.3941754808791575,41,0,3.081702420665838,14493.536649404936,9,0,0,0,0.0
142020,0,0.00029462552425312346,55,0,0.9999523830190935,3944.361855387132,7,0,0,0,0.0
142021,0,0.41782375710180947,36,0,2.863445040041365,17131.805822064554,8,0,0,2,1.0
142022,0,0.02755166329097267,46,0,1.580695363231299,14227.204092039226,7,0,0,0,1.0
142023,0,0.10721860005314006,38,0,0.06749042717251609,1526.5878151540892,6,0,0,0,2.0
142024,0,0.34584236498817,30,0,0.4637095864463771,3222.662743422467,12,0,0,0,0.0
142025,0,1.9689257213491471,31,0,0.15945467521792275,,8,0,0,0,0.0
142026,0,2.985850262730465,28,0,0.8991890944647578,1126.526572324072,12,0,2,5,1.0
142027,0,0.08701224568635782,68,0,0.9456926738401825,1853.44667299343,9,0,4,0,0.0
142028,1,0.6828688041033387,55,0,6.056891517440248,3639.6748972691803,11,0,0,0,3.0
142029,0,1.2714739682419829,59,0,10.473311031964093,4196.290433451639,7,0,0,0,0.0
142030,0,0.011307850346281182,25,0,0.00818146362951402,5433.859574684305,5,0,1,0,1.0
142031,0,0.6223387151316908,66,0,3.037901884389919,,11,0,1,0,1.0
142032,0,1.743700709932077,66,0,8.373212777332352,25953.068678322168,5,0,3,0,1.0
142033,0,0.45305399065114577,56,1,33.898827167651014,3485.2416117690614,5,0,2,0,1.0
142034,0,0.18722135776523907,57,0,5.664711244213031,6718.003770855184,6,0,1,0,2.0
142035,0,5.66262914515692,49,0,5.930510371408749,,6,0,0,0,1.0
142036,0,0.4191403977816502,40,0,77.75635318370763,1045.9717616319638,10,0,1,0,0.0
142037,1,0.08443243739199849,44,0,3.1461573550694464,4270.103534298481,7,3,1,0,0.0
142038,0,1.2575086306739616,40,0,1.7384974003809217,2913.225619029763,11,0,0,1,0.0
142039,0,4.39422783173596,65,0,10.490771928144525,6468.618824105898,7,4,1,0,1.0
142040,0,0.6711434493765103,38,0,2.148496445388425,,4,0,0,0,2.0
142041,0,4.649475763345948,59,0,0.7151910920129546,7111.496879768224,6,0,0,0,1.0
142042,0,4.402114049190496,49,0,0.39281816716605616,17773.267686185663,6,0,1,0,0.0
142043,0,0.0929257369337637,49,0,7.028625357258026,13923.076620987158,12,0,1,0,0.0
142044,0,3.775506063684083,49,0,0.3822683309475511,15190.34634278311,8,0,1,0,1.0
142045,0,0.01186817523531263,53,0,3.4533591331089784,,5,0,0,0,2.0
142046,0,0.05750169314597529,54,4,15.160023037775822,2386.106386505852,11,0,2,0,0.0
142047,0,0.8120675791908484,85,0,0.03868430603032722,3097.30906684226,6,0,1,0,0.0
142048,0,0.021400455493313035,48,1,1.69416366190215,11448.960915974589,8,0,2,0,0.0
142049,0,0.173151410147038,60,0,2.4645046285424885,8903.46704400054,4,0,2,0,1.0
142050,0,1.5358878846237265,59,8,0.7696030800627324,4254.061942973232,6,0,1,0,1.0
142051,0,3.287599697009826,37,0,1.3674944147153836,,5,0,0,0,3.0
142052,1,2.344312109737608,31,0,349.7136175833798,12090.069177893234,11,0,0,0,2.0
142053,0,5.943399974183855,76,0,3.453397438921388,7904.870132826726,7,0,1,0,0.0
142054,0,7.206304918037208,42,0,1.492499841115853,29798.21334805609,11,0,3,0,1.0
142055,0,4.200315239275884,55,0,4.84158525354724,412.67294548945887,8,0,0,0,0.0
142056,0,0.00014149656801009465,51,1,0.24726882430749453,4447.1518961082265,3,0,1,0,1.0
142057,0,0.15590997253236652,29,0,2.210173013609513,1929.4569355338024,12,0,1,0,1.0
142058,1,3.836779259704536,48,0,0.6636381804908396,7143.308419295617,5,0,2,0,0.0
142059,1,0.466496648875513,55,0,155.22882120603907,2018.815764774308,8,0,0,0,3.0
142060,1,7.889948138689623,29,0,0.11928912038231895,26978.09705072191,4,0,2,0,1.0
142061,0,2.0921746701195882,70,0,38.35106583451805,,11,0,1,0,2.0
142062,0,5.8800680256463735,60,0,13.440866991087528,3094.7106454850095,9,0,2,6,0.0
142063,0,3.549439270895167,58,0,36.354752834266115,8280.418414613401,12,0,1,0,0.0
142064,1,0.4428977830190656,63,1,162.76075524443883,3601.6435458514443,7,0,1,6,0.0
142065,0,1.182498603245837,51,0,30.19827551410196,4172.168617661734,10,0,3,0,1.0
142066,0,1.7689358324038773,36,0,13.261333330353434,746.1521329728845,8,0,1,0,1.0
142067,0,0.08664585748956083,53,0,0.5743714947510188,,3,0,1,0,0.0
142068,1,0.04960896089071105,67,0,1.4722155388235436,2430.5764384168224,8,0,0,0,2.0
142069,0,1.3120598417038551,41,1,0.5816059945018215,4876.066185575563,8,0,1,0,0.0
142070,0,0.03658296734110981,77,1,96.29680140744925,17839.91299214139,9,0,2,0,0.0
142071,0,0.0009406496819872252,22,0,41.56089003372343,4606.088748052703,8,0,0,3,1.0
142072,0,1.3399063714600665,54,0,2.9492245275848696,1651.9720275075103,9,0,0,0,1.0
142073,0,0.17393790327278283,64,0,5.227882666996564,1846.2528673428935,7,0,2,0,2.0
142074,0,3.580110144934794,81,0,0.3933491908144,7784.481920649491,12,0,2,0,1.0
142075,0,7.6057479413422655,62,0,25.60722706079456,3903.3815947088215,9,0,2,0,0.0
142076,0,0.5251186751865652,27,0,2.821626835371891,39845.77953744206,13,0,2,0,1.0
142077,0,5.601851122573026,58,0,5.280054273260036,2929.059016798082,6,0,0,0,1.0
142078,1,0.3236815127052679,18,0,0.5473884992688924,2754.134450613729,8,0,3,0,0.0
142079,0,0.6270489364769748,74,0,0.5850149995127419,7590.80755990211,4,1,1,0,1.0
142080,0,2.1375298876447393,72,0,0.6778803799902848,,4,0,0,0,0.0
142081,0,4.844164204504121,35,0,7.881472020597952,,11,1,2,0,1.0
142082,0,2.0467578994128095,49,0,0.1195807058047168,964.7917799042972,8,0,0,0,0.0
142083,1,3.6773119063322595,45,0,0.4424161165829968,14616.642920262795,10,0,4,0,2.0
142084,0,8.90130332649675,29,0,2.9989778928914874,8133.009931391561,5,0,2,0,0.0
142085,0,0.8265039817206637,54,0,3.9659353830117876,1942.3954970853501,9,0,2,0,0.0
142086,0,0.07212463482816414,49,1,3.636076243352393,4227.1598971067615,10,0,2,0,1.0
142087,0,3.508141046428785,91,4,0.5117941535304676,5554.108635135445,9,0,1,4,1.0
142088,0,0.679844137439415,66,0,29.784094046426993,10419.325312006325,10,0,1,0,
142089,0,2.353001751397926,71,0,0.30315219554822387,4037.7254125338977,9,0,0,0,0.0
142090,0,2.59743637832776,41,0,3.267512568012775,2316.7841333744136,9,0,0,0,1.0
142091,0,5.994943312269547,26,0,0.309661956405311,1602.1048079330783,11,0,0,0,2.0
142092,0,1.0929424671437424,49,2,2.6672575646275405,9095.269413990905,11,0,2,0,1.0
142093,0,0.0008350169396372324,61,0,8.036929221820504,12684.829382099086,13,0,0,0,0.0
142094,0,1.6695163667828297,63,0,3.3278115238336925,,3,0,1,0,0.0
142095,0,1.1378444970693253,70,0,4.57476128518439,26199.672830439016,6,0,1,0,0.0
142096,0,2.0725675029664163,63,0,32.627967600584974,1704.3162392689878,4,6,1,5,1.0
142097,0,0.0003786967828011607,44,0,0.0736953599028819,21373.97705573543,6,0,1,0,1.0
142098,0,0.00823931440373539,54,1,0.5500033507681876,2628.886221561182,7,0,1,0,1.0
142099,0,8.280953967244093,56,0,11.682391093469862,1563.521130743538,6,0,0,0,0.0
142100,0,0.5036826400743051,50,0,1.5524950125466703,,5,0,1,0,3.0
142101,0,1.700430173092424,79,0,110.47611566595924,1173.6388017319307,7,0,3,0,0.0
142102,0,2.4266117061425,95,0,0.4128651043403155,,7,2,0,0,1.0
142103,0,0.9857341300959361,59,0,1.144916686785105,,12,0,0,0,1.0
142104,0,0.31154389519966585,57,0,0.6620316799950856,2206.095078556762,7,0,2,0,0.0
142105,0,0.8230372265818799,59,0,18.668131513584704,2446.773083748931,9,0,0,0,0.0
142106,0,4.905036022839203,62,0,82.5080185951505,,5,0,0,0,0.0
142107,0,1.096595661233632,30,0,1.3519737722174692,,9,0,0,0,0.0
142108,0,5.656453557768702,51,0,0.431279030826324,10436.084793816228,9,1,2,0,0.0
142109,0,0.31902765246914555,33,0,1.8260942633688912,,6,0,0,0,1.0
142110,0,3.2855650327022907,79,0,1.4759876574245927,3152.244581559536,10,0,1,0,2.0
142111,0,1.4775065999873354,53,0,19.164895815620092,7330.115837497168,7,0,1,0,0.0
142112,0,0.022007969452650687,92,0,79.24975021647998,16741.991184407714,8,0,2,0,1.0
142113,1,4.701238916827281,61,0,0.6130649471512858,,9,0,1,0,0.0
142114,0,1.0803092648525052,34,0,2.670535478733674,12999.94126402265,8,0,1,0,3.0
142115,0,0.13174530619595248,44,0,28.909764341854867,6379.735179440566,8,0,0,1,0.0
142116,0,2.814192028529506,51,0,2.2672738903081107,20771.499802735336,12,0,0,0,1.0
142117,0,6.393802240037907,74,0,9.052097284566347,4097.311594600059,12,0,3,0,0.0
142118,0,0.14314667224638428,67,0,3.595104105949475,3182.0623682780542,8,0,2,0,0.0
142119,0,2.299841947362534,51,0,6.5945989039519475,,4,0,2,0,3.0
142120,0,5.897255068460064,64,0,17.394841139506703,,14,0,1,0,1.0
142121,0,0.04123624286514624,59,0,0.7544948522330397,995.0183179895491,7,0,1,0,1.0
142122,0,0.9266047017445527,83,0,21.31182609757843,5871.786263354471,9,0,3,0,1.0
142123,0,2.7515547272627296,60,0,42.36250589792473,5777.182596141283,5,0,1,0,1.0
142124,0,0.13180140288039255,45,0,0.61047324815513,10059.658292447863,8,0,1,0,0.0
142125,0,0.0011380161277974843,38,0,1.06169129509122,10641.165091353245,4,0,0,0,0.0
142126,0,4.290077842590494,68,0,0.46157250651643117,,10,0,0,0,2.0
142127,0,6.590882537043931,74,2,2.6577861532730678,6420.768973256606,6,0,2,0,1.0
142128,0,0.4258516475654698,18,0,10.529710595577384,2281.4419975075066,9,0,0,3,0.0
142129,0,0.9807494574537573,55,1,10.453060379180403,8582.684328475709,9,0,1,0,1.0
142130,0,0.1707918484031818,74,0,1.7062230023777716,4323.2228893068595,4,0,3,0,2.0
142131,0,1.4768243253753355,47,0,3.720289546672182,3471.986963549197,3,0,0,0,0.0
142132,0,0.23845079700193453,48,0,0.4825767377107028,5498.8693255563285,7,0,0,0,1.0
142133,0,0.48136614259375315,48,1,0.07464905655716168,3011.373686957592,6,0,2,0,0.0
142134,0,6.733964227512809,54,0,0.18311303215135682,,12,1,2,2,0.0
142135,0,1.3151529214563484,65,2,3.3351043080027893,,12,0,0,0,0.0
142136,1,0.0031381991898534693,51,0,33.76325883642259,,13,0,0,0,2.0
142137,0,0.1669972693705926,33,0,2.9003676488400214,11285.126584437301,6,0,1,0,0.0
142138,0,1.0488244592990028,36,0,5.059135592788311,3483.8783640127795,4,0,0,0,1.0
142139,0,4.7148321532593185,64,0,116.95408231653741,,6,0,0,0,1.0
142140,0,1.9378496723971073,58,0,19.175811501637302,5873.475621392843,6,0,0,0,2.0
142141,0,3.227863368066177,39,0,1.2811515399392985,3903.954680283942,13,0,0,0,0.0
142142,0,7.034380467829812,53,0,3.317142265754111,20833.72879972566,6,0,0,0,1.0
142143,0,5.421296647414936,44,0,0.1956040423785589,,9,0,1,0,0.0
142144,0,0.034424752530092737,63,0,2.34961397913314,,7,0,0,0,0.0
142145,0,0.007604659538736452,63,0,9.647271942950734,3084.118097078831,8,0,1,0,
142146,0,0.8227963705681997,70,0,0.1827837710687767,43709.06108830641,6,0,2,0,
142147,0,0.00048288012811247385,45,0,0.1498632810324842,4125.830593915561,14,2,1,0,0.0
142148,0,3.3793443861178742,38,1,0.17557879686235964,5438.7101009987455,6,0,1,2,1.0
142149,0,6.720724182600995,44,3,0.6283884556161538,,5,0,4,0,2.0
142150,0,1.1618437728233222,63,0,2.4688966349171872,,9,0,0,0,0.0
142151,0,5.181377587637183,45,0,219.00376673348126,5480.36863833916,3,0,0,0,1.0
142152,0,7.075814193240038,65,1,2.6375313529198148,3909.0259380402617,10,0,0,0,2.0
142153,0,7.69380017693317,37,0,11.720525974060093,5485.360232709425,7,0,0,0,0.0
142154,0,0.0058512515184690715,46,1,4.205117259390318,18028.025597381707,5,0,0,0,2.0
142155,0,2.3511995345397487,31,0,0.022849823559728262,9575.410937412727,11,0,1,0,1.0
142156,0,1.1472974769959723,46,0,2.6351635635017283,1578.0961970707997,12,0,1,0,0.0
142157,0,0.508347963794756,63,0,0.2003892477741371,2670.076187133587,8,0,0,0,0.0
142158,0,0.735901444656403,56,6,16.211503726571735,,11,3,1,0,0.0
142159,0,4.023602972368742,51,0,4.181311345434163,10678.12670074874,10,0,1,0,1.0
142160,0,2.2448688367097813,28,1,5.381004954138888,,5,0,0,0,0.0
142161,0,6.644134644830011,42,0,19.249562557659793,9561.695692888648,12,0,1,0,1.0
142162,0,0.8663011343205986,40,0,6.481789863342764,2734.261645935795,9,0,0,0,0.0
142163,0,3.961943492867683e-05,57,0,2.9639891433128165,8960.149231236757,1,0,0,0,1.0
142164,0,3.8696808844713693,81,0,7.9773917648960895,2626.4680467476173,11,0,2,0,0.0
142165,0,0.023312083757014674,64,0,1.4849564114109814,,8,2,1,0,1.0
142166,0,4.272559070578303,68,0,0.7371527755328048,,7,0,0,0,0.0
142167,0,0.08047198066313507,44,0,0.010740922012857866,,8,0,1,0,1.0
142168,0,0.18763358739377056,54,0,137.85567166969724,12994.298345298983,8,0,1,0,1.0
142169,0,1.4061578344991978,52,0,1.1898621560691023,16351.712960738738,4,5,2,4,2.0
142170,0,0.09488890520263941,20,0,0.5009070733488887,22608.894771302897,8,4,2,0,0.0
142171,0,2.2056898359031725,64,2,0.03843447615463935,2244.4810599606467,10,0,0,0,0.0
142172,0,6.926312753705678,56,0,7.1689010908983075,4155.005248821961,11,0,0,0,0.0
142173,0,0.07846754892911022,54,0,0.5739109730312972,4754.33819665115,9,0,0,0,1.0
142174,0,7.030213954401249,36,0,3.352332504557334,,8,0,2,0,1.0
142175,0,0.03528623393263806,52,0,0.10329961713549068,14976.62037115418,7,0,3,0,1.0
142176,0,0.46458484331223937,75,0,2.629586859625256,2158.745866309921,8,0,2,0,0.0
142177,0,2.9089834646036836,48,96,0.41469741916764,5546.943667588344,5,0,1,0,3.0
142178,0,0.02877433699733574,41,0,13.082618922613024,1222.7625122790569,7,0,1,0,2.0
142179,0,0.9217080758942976,50,0,1.7844538467442155,5125.654281973908,12,0,0,0,0.0
142180,0,4.6679663935645435,62,0,83.4292260176753,1063.3945444432961,7,0,0,0,0.0
142181,1,1.3193724173043284,71,1,19.791825770003893,1691.3864933029445,11,0,1,1,2.0
142182,0,0.1724397049358295,43,0,2.502633979823611,36819.020988153905,9,0,3,0,0.0
142183,0,0.2591001979562176,41,0,11.758986205400374,8926.170601718546,5,0,1,5,0.0
142184,0,0.7700740093549486,55,0,1.3215185569625472,8753.348209523547,8,0,0,0,0.0
142185,0,2.7012634558172124,49,0,2.148592438417039,3207.3608769383895,8,0,1,0,2.0
142186,0,0.2301902152968824,67,0,93.76366096706897,,7,0,1,0,4.0
142187,0,0.07194762143774001,71,1,0.08979398223725368,14684.758208412262,10,0,0,0,1.0
142188,0,5.272100808759811,42,0,0.030067595929955032,2864.2338882651584,4,0,4,1,0.0
142189,0,1.0151927309939415,32,0,8.193676033570505,11573.98920900795,11,0,1,1,2.0
142190,0,0.010371791787899038,78,1,1.0550078423378961,6672.998992380634,6,0,1,0,0.0
142191,0,0.28420484843646915,59,0,3.208223282038038,4073.7726803073233,9,0,0,0,1.0
142192,0,0.2963792624925028,45,0,16.119282645453065,7626.801222479196,5,0,1,0,0.0
142193,0,0.005925596431129353,57,0,0.18790114605111471,3794.520070527063,7,0,0,0,0.0
142194,0,0.0648716997998065,44,0,0.20974312809516246,12238.805751767846,6,0,2,0,0.0
142195,0,1.9007899081072717,73,0,1.4224251768652698,8422.48432570646,9,0,2,0,1.0
142196,0,2.2435600235096915,47,0,0.9875895676210578,2523.5688034679833,8,0,3,0,1.0
142197,0,0.039244894706577854,29,6,0.17242227839415697,901.7184799956162,8,0,0,2,0.0
142198,0,0.861508919741709,46,0,15.734462233776341,16333.88409801933,6,0,0,0,1.0
142199,0,2.0923363238180586,61,0,0.25628870068721527,2473.8570216274516,10,0,1,0,0.0
142200,1,1.3015249191138132,42,0,7.5185669867795575,7048.9245085628445,7,0,0,0,0.0
142201,0,3.4147402517677508,37,0,18.08680052960391,6221.821876929923,7,0,2,0,1.0
142202,0,0.5677653559871285,56,4,8.616264602850308,5894.5242964344225,10,0,0,0,1.0
142203,0,0.09721783446393006,32,0,16.68834025558055,7849.33792044205,7,0,2,0,1.0
142204,1,3.7819856438108106,23,0,3.4368252695275903,6406.649096407817,10,0,1,0,1.0
142205,1,0.22909340089329638,23,0,1.4684922384520114,,12,0,2,0,0.0
142206,0,0.8706286306375738,35,0,20.753166612831745,2459.115617666743,8,0,2,0,
142207,0,0.007558240156374414,73,1,1.8117177076888131,1850.6210184358606,3,0,0,0,0.0
142208,0,0.23972523627159525,54,0,7.863191969639964,7397.145773193482,9,3,1,0,2.0
142209,0,0.6593380963992507,33,0,16.754811182891263,,9,0,1,0,2.0
142210,0,0.9346932362336648,30,0,0.28989247180675737,11372.654552894486,15,0,1,0,2.0
142211,0,2.1091508092053917,72,0,1.6566978539935737,7290.063079655806,12,0,0,1,0.0
142212,0,0.008897114762023317,55,1,0.5752335813642256,9186.258273255324,12,0,0,2,0.0
142213,0,0.5874302658535079,25,0,0.23994566850100482,2718.008928127666,9,0,1,0,1.0
142214,0,3.658135358773404,41,0,12.153341491942978,4044.070311809568,9,0,0,0,1.0
142215,0,2.3238024317774792,56,0,0.27871602647358,,6,0,0,0,2.0
142216,0,2.0269890724162996,63,0,0.21779641820480033,,7,0,2,0,1.0
142217,0,2.3959834479674074,44,0,3.43820713619078,4441.331790589194,9,0,0,0,2.0
142218,0,2.625753816936678,38,0,0.8194594614341214,5000.936162940444,9,0,1,0,1.0
142219,1,4.110321448346527,38,0,2.6940773987571043,,10,0,2,0,3.0
142220,0,0.060333353347209656,68,0,14.615073334705269,4450.915982779528,10,0,0,0,2.0
142221,0,0.3611331092476646,43,0,0.38062635175668447,3803.1981516177198,6,0,1,0,0.0
142222,0,0.25954839223528214,64,0,21.39462726474868,,12,0,2,0,0.0
142223,1,0.01168109000694081,35,0,6.448366522662663,5010.362990156312,12,0,0,1,0.0
142224,0,2.1319801140150245,41,0,3.2157591821478295,,3,0,0,0,1.0
142225,0,1.1954615781341387,39,0,2.264965099656555,,9,0,1,0,1.0
142226,0,0.19803333670073658,28,0,22.475195269704702,3919.0226455141446,11,0,0,0,0.0
142227,0,2.885628946550074,75,0,0.2913167875578633,3539.3855669155737,7,0,1,0,0.0
142228,0,0.7567767288261145,52,0,2.808841692472312,22092.550169151607,4,0,1,0,1.0
142229,0,0.33213343018427555,82,0,4.139473994622993,5294.434863656682,7,0,0,0,0.0
142230,0,1.0240585624170893,34,0,28.638004848877824,6247.9704477584555,10,0,0,0,2.0
142231,0,4.137933106431419,74,1,12.155032515993433,4410.089822539396,8,0,1,0,0.0
142232,0,4.323020154686277,45,0,0.9536023070693783,4235.389383175486,6,0,3,0,0.0
142233,0,4.838772198904202,57,8,9.157893631126624,6067.330943615903,3,0,1,0,1.0
142234,0,0.20200929397702155,71,0,17.17134276736197,,8,0,0,0,3.0
142235,0,0.23707279571561846,47,1,0.377362144844181,,5,0,1,0,0.0
142236,0,2.34961379918103,46,0,1.7721913380455885,9884.314795721553,5,0,1,0,1.0
142237,0,3.7077665347521864,47,2,13.520967117998294,3888.6668955578334,7,1,0,0,0.0
142238,0,0.0026040495702520055,45,0,0.2749502526267368,6431.60882887665,13,0,0,1,1.0
142239,0,8.64046577612395,47,0,1.948205690054921,5009.591598735524,9,3,1,0,2.0
142240,0,0.25087691609398655,39,3,97.8549550439594,1631.30461247277,6,6,1,0,0.0
142241,0,2.276983927000427,42,2,0.23695733994069737,8321.608574058031,12,0,1,2,1.0
142242,0,4.553290744398275,52,0,8.179433445268659,,5,0,1,0,2.0
142243,0,0.41162890962288257,31,0,1.5254623961953107,1816.8954795951106,7,0,2,0,1.0
142244,0,0.5934606160681543,60,0,3.8608920943038476,7068.926242847644,13,0,1,0,2.0
142245,0,9.021533384404476,50,0,3.1657407970010465,20467.196972246875,9,0,2,0,1.0
142246,0,6.327315064932161,68,0,2.4548603281915087,43984.41671644895,8,0,2,0,1.0
142247,0,2.8112598249006076,46,0,6.4159558514464265,,8,0,2,0,1.0
142248,0,6.47293736836294,38,0,16.070686439714795,2737.2045596858084,5,5,2,0,0.0
142249,0,1.1932144937135165,52,0,258.89140689805396,,3,0,2,0,
142250,0,1.9236390052687704,48,0,4.188854750781942,13855.86500960882,5,4,3,0,0.0
142251,0,0.5991516379556993,46,1,0.15000545578392013,,12,0,1,0,1.0
142252,0,3.2202180623191308,69,0,2.732773905070288,1123.7601728449185,6,0,1,0,0.0
142253,0,1.8166043524383868,28,0,5.23247795328103,26797.673884531025,6,0,0,0,2.0
142254,0,0.48264937598984253,26,0,0.3721839619708997,7452.933905506179,5,4,1,1,0.0
142255,0,1.4839541543663275,71,0,15.38109051700251,12463.64800439308,7,0,1,0,0.0
142256,1,1.2490105618503862,75,0,4.852820342525198,16908.026973060067,8,0,0,0,1.0
142257,0,5.478050176563367,50,0,44.49971753977556,8486.461746528874,6,0,1,0,0.0
142258,0,0.09192941943664545,65,0,1.8083957660726115,,9,0,1,0,3.0
142259,0,0.6146405226041121,38,1,4.773138464831431,,6,0,0,0,2.0
142260,0,0.5872486403912656,75,0,5.841890849146267,,8,0,1,0,1.0
142261,0,4.096723106619379,59,0,8.841533731339203,17631.064736942742,11,0,0,1,1.0
142262,0,2.378061122127919,55,0,0.9583653012770791,13069.741818808558,6,0,3,0,1.0
142263,0,0.2994796050395197,58,0,4.522260746031231,841.4242121476416,5,0,1,0,1.0
142264,0,0.7011028975973659,21,0,35.82361280487249,1476.543129197525,8,0,2,0,1.0
142265,0,5.95660253754783,68,0,0.22025026554176175,3184.908627571458,9,0,1,0,1.0
142266,1,0.34874960841926045,55,1,1.3537014987246023,6063.446492926521,13,0,1,0,1.0
142267,0,0.90971987049774,47,0,2526.9435203350918,5220.239175425731,7,0,1,0,
142268,0,4.584932467383024,49,0,0.010300509883777642,2533.4928308865246,11,0,3,4,2.0
142269,0,0.6510687962997321,51,0,0.13393749976133487,3263.853904130997,5,0,0,0,0.0
142270,0,0.9275041702182256,63,0,0.6884146798072461,20471.40862745244,7,0,0,1,0.0
142271,0,2.924278046672031,45,0,5.983815800596225,2915.024286723798,8,0,1,0,1.0
142272,0,0.517949679571312,30,2,18.054972857919704,,7,0,0,0,2.0
142273,0,2.2168882650725354,54,2,11.201103890803887,5366.669273158434,6,0,1,0,2.0
142274,0,1.5337697195542253,50,0,2.2138205131069792,2516.0876448781814,13,0,1,0,2.0
142275,0,5.465046721811944,49,0,5.155355797234591,,11,0,0,0,1.0
142276,0,3.7720784521622557,47,0,6.601922016503519,3983.251801552339,11,0,1,1,0.0
142277,0,4.412497361566977,60,0,34.513941255422246,6981.033350631819,8,1,0,0,2.0
142278,0,1.618322706173991,37,0,30.11620516942917,,7,0,0,1,0.0
142279,0,4.087753996817666,80,0,1.6185467322621436,,7,0,0,0,1.0
142280,0,0.03393658947759864,39,0,1.084445958725542,2175.183406429954,5,0,0,0,3.0
142281,1,1.2930611723106114,66,0,0.21729566061006345,11116.360408865496,7,0,2,0,1.0
142282,0,5.4260345742094485,49,0,17.40348956783319,10246.097847297342,8,0,1,0,2.0
142283,0,0.007152398291354507,39,0,0.04073881173812018,6105.9602568764785,13,0,1,0,0.0
142284,0,1.7067689948338285,52,0,0.7811279252560777,3522.280788046746,7,0,0,0,1.0
142285,0,0.506242720973465,64,0,272.0206228055947,3537.4469380073388,6,0,2,0,2.0
142286,0,0.13416857197351545,53,1,0.8446845310715261,,8,0,0,0,1.0
142287,0,1.6628251293781067,55,0,0.14818934286248026,4993.0533279350375,9,0,0,4,2.0
142288,0,0.964105028297365,59,0,0.5161709323089221,5018.631452610196,5,0,0,0,3.0
142289,0,0.09343408733364883,44,0,0.41484498379818807,7858.990364796497,6,0,1,0,0.0
142290,1,1.3106559103683744,71,0,1.9173062326508847,26809.557934385703,6,0,1,0,1.0
142291,0,0.021610576597024443,83,1,0.1358725183008926,713.1155104854365,11,0,0,0,0.0
142292,0,2.7927198836969658,33,0,1.268390001360963,2374.944626872432,7,0,1,0,0.0
142293,0,0.4171884555775547,67,0,0.6666602623550256,9079.91373056523,6,0,0,0,0.0
142294,0,0.1359434767760053,65,0,0.18332156979166295,2318.0484577756743,7,0,0,0,1.0
142295,0,1.5645986156372529,59,0,37.631628586107354,,9,0,2,0,0.0
142296,0,6.688817362367826,61,0,460.57301806689736,,8,0,1,10,0.0
142297,0,0.10522647943582894,43,0,0.31524782085724745,16225.807116684116,8,0,0,0,0.0
142298,0,0.047162400854737316,77,0,23.17508018361229,8078.240770873757,13,0,2,0,1.0
142299,0,1.9911758640277621,65,0,38.35417457630951,1534.9032017534164,7,0,2,0,1.0
142300,0,5.874847053426523,52,0,0.754414021700802,1757.9396636451909,8,0,0,0,0.0
142301,0,0.20467236373151493,43,1,0.7751335653012097,1874.5222224475015,11,0,0,0,1.0
142302,0,2.1771299191218594,71,0,0.04111096232540492,4389.807227991934,7,0,2,0,2.0
142303,0,0.2514313817367161,31,0,0.6933703467002955,11700.231110315885,9,0,2,0,1.0
142304,0,1.4192007549966918,54,1,1.8712553851714178,1362.8488216037192,8,0,1,2,0.0
142305,0,1.852830545037908,57,0,53.670383866008976,4525.286047602375,5,0,1,0,0.0
142306,0,1.520671850349091,44,0,35.12365665138537,841.7251177881808,7,0,0,0,1.0
142307,0,0.27023951898758924,54,0,28.683998741400544,9449.015914628453,5,5,0,3,3.0
142308,0,4.208581831330053,48,0,2.5022317006811696,24112.41591224601,11,0,0,0,0.0
